                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.65714,                0.67924,                0.44928,                0.89906,                0.94307,                0.96396,                0.98466,                0.86868,                0.93426,                0.95495,                0.98046,                 0.6923,                0.54597,                0.43413,                0.38863,                0.87251,              0.0003764,              0.0003764,              0.0003764
                     85,                0.61722,                0.64207,                0.45252,                0.89663,                 0.9458,                0.96396,                0.98451,                0.86473,                 0.9277,                0.94595,                0.97633,                0.65521,                0.55373,                0.45327,                0.39095,                0.86336,              0.0003566,              0.0003566,              0.0003566
                     86,                0.64884,                0.70299,                0.44798,                0.89374,                0.92236,                0.96323,                0.97761,                0.87457,                0.91376,                0.95454,                0.97105,                0.65373,                0.52679,                0.43169,                0.39393,                0.86167,              0.0003368,              0.0003368,              0.0003368
                     87,                0.61478,                0.63925,                0.43099,                0.88877,                0.91166,                0.96396,                0.97748,                0.87099,                 0.9437,                 0.9061,                0.96846,                0.64827,                0.53578,                0.42633,                0.38965,                0.86279,               0.000317,               0.000317,               0.000317
                     88,                0.62801,                0.65367,                0.44001,                0.88934,                0.95505,                  0.957,                0.98754,                 0.8759,                0.93646,                 0.9295,                0.97568,                0.67746,                0.54187,                0.43655,                0.38199,                0.86531,              0.0002972,              0.0002972,              0.0002972
                     89,                0.61872,                 0.6673,                0.43815,                0.88659,                0.94628,                0.94595,                0.98642,                0.87233,                0.92798,                 0.9287,                0.97343,                0.69089,                0.53553,                0.42536,                0.38212,                0.86219,              0.0002774,              0.0002774,              0.0002774
                     90,                0.63394,                0.67045,                0.44706,                0.88593,                0.95556,                0.96852,                0.98634,                0.86008,                  0.937,                0.93798,                0.97062,                0.65674,                0.57398,                0.45678,                0.38407,                0.86059,              0.0002576,              0.0002576,              0.0002576
                     91,                 0.5718,                0.63985,                0.42754,                0.85071,                0.94662,                0.95855,                0.98748,                0.86918,                0.94738,                0.94595,                0.97847,                0.66432,                0.55159,                0.42487,                0.38204,                0.85855,              0.0002378,              0.0002378,              0.0002378
                     92,                0.56731,                0.60737,                0.40667,                0.85976,                  0.939,                0.97072,                  0.988,                0.87499,                0.93028,                0.96171,                0.98281,                0.69576,                0.53752,                 0.4104,                0.37766,                0.85066,               0.000218,               0.000218,               0.000218
                     93,                0.52335,                0.58345,                0.39073,                0.85885,                0.93109,                0.96396,                0.98779,                0.88143,                0.97949,                 0.9009,                0.97921,                0.68048,                0.52045,                0.42175,                0.36384,                0.84494,              0.0001982,              0.0001982,              0.0001982
                     94,                0.55089,                0.61002,                0.40362,                0.86695,                0.93058,                 0.9661,                0.98871,                0.88443,                 0.9353,                0.91163,                0.97315,                0.71262,                0.52645,                0.39795,                0.35619,                0.84729,              0.0001784,              0.0001784,              0.0001784
                     95,                0.54049,                0.58895,                0.38173,                0.85648,                0.94697,                0.96531,                0.98942,                 0.8844,                0.94579,                0.94311,                0.97834,                 0.7193,                0.52096,                0.37632,                0.35523,                0.84428,              0.0001586,              0.0001586,              0.0001586
                     96,                0.54935,                0.60795,                 0.4043,                 0.8599,                0.94299,                0.96396,                0.98783,                0.88263,                0.95731,                0.92793,                0.98329,                0.68637,                0.53544,                0.40025,                0.36081,                0.84436,              0.0001388,              0.0001388,              0.0001388
                     97,                0.52755,                0.60105,                0.38522,                0.85724,                0.94623,                0.97297,                0.98889,                0.89043,                0.97151,                0.92177,                0.97711,                0.66269,                0.52648,                0.43001,                0.35904,                0.84122,               0.000119,               0.000119,               0.000119
                     98,                0.52642,                0.59724,                0.37704,                0.86256,                0.92415,                0.98795,                 0.9882,                0.88999,                0.95863,                0.91892,                0.98188,                0.67861,                0.52258,                0.43286,                0.36264,                 0.8392,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.55027,                0.59633,                0.38793,                0.86181,                0.93829,                 0.9588,                0.98779,                0.89396,                0.95055,                0.92793,                0.97944,                0.68692,                0.51864,                0.41521,                 0.3663,                0.83702,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.48765,                0.55435,                0.35199,                0.84937,                0.94087,                0.95495,                  0.989,                 0.8913,                0.94526,                0.93339,                0.98021,                0.69481,                0.51576,                0.40144,                 0.3572,                0.83681,               5.96e-05,               5.96e-05,               5.96e-05
