                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.75732,                0.65118,                 0.6016,                 1.0075,                0.89411,                0.81905,                0.88136,                0.74702,                0.86877,                    0.8,                0.82395,                0.46239,                0.56169,                0.35857,                0.52164,                0.91278,              0.0006932,              0.0006932,              0.0006932
                     69,                0.69052,                0.63825,                0.57193,                0.98726,                0.92276,                0.81905,                0.87723,                0.76065,                0.91179,                0.80952,                0.86138,                0.52158,                 0.5678,                0.31674,                 0.5127,                0.91737,              0.0006734,              0.0006734,              0.0006734
                     70,                 0.6959,                0.63374,                0.58054,                0.98773,                 0.9132,                0.82857,                0.89134,                0.75633,                0.95298,                0.82857,                0.89683,                0.48869,                0.54653,                0.39605,                0.50062,                0.91081,              0.0006536,              0.0006536,              0.0006536
                     71,                0.70083,                0.63396,                0.58336,                0.98805,                0.90906,                0.85678,                  0.889,                0.75284,                0.89752,                0.83416,                0.86475,                0.46885,                0.58256,                 0.3615,                0.50394,                0.94642,              0.0006338,              0.0006338,              0.0006338
                     72,                0.70712,                0.66457,                 0.5642,                  0.998,                0.91656,                0.83698,                0.88717,                0.75858,                0.92624,                0.83713,                0.86354,                0.46379,                0.54842,                0.38845,                0.50005,                0.91088,               0.000614,               0.000614,               0.000614
                     73,                0.69718,                0.64953,                0.56152,                0.99888,                0.92187,                 0.8381,                0.89533,                0.75848,                 0.9114,                0.82857,                0.87778,                0.51153,                0.53824,                0.33042,                0.49052,                0.89301,              0.0005942,              0.0005942,              0.0005942
                     74,                0.67811,                  0.578,                0.55906,                0.98939,                0.89615,                0.81905,                0.87162,                0.74841,                0.92233,                0.80952,                0.86945,                0.48874,                0.53298,                0.33789,                0.49589,                0.89535,              0.0005744,              0.0005744,              0.0005744
                     75,                0.69923,                0.64621,                0.56238,                0.99873,                0.91546,                0.84762,                0.88308,                0.73661,                0.91365,                0.80617,                0.84949,                0.46696,                0.56049,                0.32465,                0.50161,                  0.918,              0.0005546,              0.0005546,              0.0005546
                     76,                 0.6963,                0.65549,                0.57271,                0.98903,                0.92696,                0.85714,                0.88137,                0.75269,                0.92693,                0.84572,                0.87849,                0.51414,                 0.5559,                0.31518,                0.49826,                 0.9119,              0.0005348,              0.0005348,              0.0005348
                     77,                0.71219,                0.66499,                0.57898,                 1.0031,                0.92618,                0.83648,                0.89409,                0.77066,                0.93673,                  0.846,                0.89849,                 0.5003,                0.55714,                0.34634,                0.50682,                0.89609,               0.000515,               0.000515,               0.000515
