                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.73415,                 0.6877,                0.61027,                0.98888,                0.93605,                0.83645,                0.87917,                 0.7594,                0.90414,                0.80845,                0.87323,                0.51188,                0.58211,                0.33172,                0.54112,                0.91367,               0.000713,               0.000713,               0.000713
                     68,                0.73768,                0.66556,                0.59679,                0.99778,                0.88301,                 0.8381,                0.87538,                0.75409,                0.90369,                0.81905,                 0.8537,                0.47666,                0.58752,                0.35544,                0.54714,                0.93109,              0.0006932,              0.0006932,              0.0006932
                     69,                0.70582,                0.64557,                0.58185,                0.99116,                0.90686,                0.83456,                0.86818,                0.74477,                0.90675,                0.83354,                0.86922,                0.52252,                0.61466,                0.31696,                0.54738,                0.92244,              0.0006734,              0.0006734,              0.0006734
                     70,                0.70581,                0.66491,                 0.5808,                0.98941,                0.89714,                0.87619,                0.88552,                0.77283,                0.89714,                0.87619,                0.87968,                0.46163,                0.56419,                0.38156,                0.53731,                0.91743,              0.0006536,              0.0006536,              0.0006536
                     71,                0.71208,                0.65056,                0.58235,                0.98911,                0.91046,                0.84762,                0.89944,                0.76691,                   0.89,                0.82857,                0.86828,                 0.5159,                0.55263,                0.32078,                0.52823,                0.91323,              0.0006338,              0.0006338,              0.0006338
                     72,                0.70842,                0.68024,                0.56898,                0.99823,                0.93475,                0.81905,                0.88537,                 0.7641,                0.91325,                0.80208,                0.85354,                0.48658,                0.54596,                 0.3722,                0.50738,                0.89487,               0.000614,               0.000614,               0.000614
                     73,                 0.6939,                0.65954,                 0.5573,                0.99628,                0.90752,                0.84117,                0.88243,                0.76426,                0.89259,                0.84762,                0.87654,                0.46879,                0.52828,                0.39002,                0.50037,                0.88312,              0.0005942,              0.0005942,              0.0005942
                     74,                0.68268,                0.59231,                0.56451,                0.98893,                0.91652,                 0.8381,                0.89016,                0.77107,                0.91652,                 0.8381,                0.88765,                0.50096,                0.52368,                0.35052,                0.52033,                0.87274,              0.0005744,              0.0005744,              0.0005744
                     75,                0.70321,                0.66904,                0.55601,                0.99624,                0.94363,                0.82857,                0.88609,                0.75641,                0.92176,                0.80952,                0.86332,                0.50572,                0.53401,                0.33278,                0.52497,                0.89057,              0.0005546,              0.0005546,              0.0005546
                     76,                0.69489,                0.65872,                0.56666,                0.98743,                0.94084,                0.81905,                0.88311,                0.76672,                 0.9299,                0.80952,                0.86804,                0.54934,                0.50863,                0.31087,                0.50474,                0.88128,              0.0005348,              0.0005348,              0.0005348
